run_id,iter_pi,iter_p,iter_p_with_pi,R,E,sanity_check
230.0,7.0,7.0,3.0,0.046354328834541825,0.002418776685046067,5.128300281931949e-7
231.0,8.0,7.0,2.0,0.015091399835463815,0.0024878517385348753,8.451506462496691e-7
232.0,7.0,7.0,2.0,0.04709661237882101,0.007763600966446797,3.5796589903085187e-7
233.0,9.0,7.0,3.0,0.04274561170955504,0.002486806361217999,4.7530482929134775e-7
234.0,8.0,7.0,2.0,0.022414180914168247,0.0030015290325760063,7.295453622518497e-7
235.0,8.0,7.0,2.0,0.031033365758190934,0.00546433461270724,9.61311264143212e-7
236.0,8.0,7.0,3.0,0.02666640709968071,0.0034311725441594095,5.882641554408768e-7
237.0,6.0,7.0,3.0,0.03415658653724396,0.002152306488522038,2.73667117271537e-7
238.0,7.0,7.0,2.0,0.009423263668891568,0.0026805646433429075,5.844616698222127e-7
239.0,7.0,7.0,2.0,0.013982458414852239,0.005289654076477195,9.57902099133271e-7
240.0,8.0,7.0,3.0,0.030981209193844617,0.00214640447663329,3.778693006393896e-7
241.0,9.0,7.0,2.0,0.032210314859511424,0.0024317200903453628,7.34895090113595e-7
242.0,8.0,7.0,2.0,0.05321043018310778,0.006273218193833366,5.412811904698413e-7
243.0,8.0,7.0,2.0,0.03067675863700492,0.003881027384024844,1.1565164976053517e-6
244.0,9.0,7.0,2.0,0.01710643549794577,0.00374436633292803,1.2124400969236587e-6
245.0,7.0,7.0,3.0,0.04002723704836564,0.0033758429418176785,8.205397762468199e-7
246.0,9.0,7.0,2.0,0.0327453729075593,0.0027206782387343784,1.3368422038740213e-6
247.0,7.0,7.0,3.0,0.057825814241674545,0.0022205743424530207,2.3471937294670636e-7
248.0,9.0,7.0,3.0,0.05515005880667667,0.0022556800439245176,5.190747155535418e-7
249.0,8.0,7.0,3.0,0.04844514670854361,0.002752529332206321,5.964338675461167e-7
250.0,8.0,7.0,2.0,0.019317381860659566,0.0034047174998557916,8.949403480504944e-7
251.0,7.0,7.0,3.0,0.02586128898604767,0.0018791826922513683,2.956009285551648e-7
252.0,8.0,7.0,2.0,0.014240250469566895,0.0034410726717099102,9.373024348196779e-7
253.0,6.0,7.0,3.0,0.04412615312495505,0.0055273704306508424,1.865004199146288e-7
254.0,7.0,7.0,3.0,0.047061666159618376,0.001938835514170185,2.9239055520792694e-7
255.0,7.0,7.0,2.0,0.037696006771512636,0.0020019069196433076,4.397308451534506e-7
256.0,8.0,7.0,3.0,0.034645703807140826,0.0017284415820271297,3.858888765824986e-7
257.0,7.0,7.0,2.0,0.01073800930835156,0.0020527331420356243,4.3857092114482283e-7
258.0,8.0,7.0,3.0,0.058476065881703065,0.0023712241248849773,4.933916651103633e-7
259.0,8.0,7.0,2.0,0.051619554791108024,0.0017833534943392476,3.8314031613498704e-7
260.0,8.0,7.0,2.0,0.016530649347427318,0.0020174220658220636,4.559017716842025e-7
261.0,7.0,7.0,2.0,0.02206840709571356,0.0019695894434137635,9.982486843489761e-7
262.0,8.0,7.0,3.0,0.027734493932392246,0.0038119535427571087,1.099490665213627e-6
263.0,8.0,7.0,3.0,0.04634013162363648,0.004778301326185962,9.53045991924638e-7
264.0,8.0,7.0,3.0,0.03785457162023009,0.002935362678469161,6.792303784268588e-7
265.0,8.0,7.0,3.0,0.03875299625247708,0.006518888669937564,5.760984970912165e-7
266.0,7.0,7.0,3.0,0.028416407426430923,0.002155326899107631,2.3290438643273235e-7
267.0,7.0,7.0,2.0,0.03441023063218962,0.008815185058901274,4.961227077870906e-7
268.0,6.0,7.0,2.0,0.026268475469611197,0.003402335324425918,8.599110108413071e-7
269.0,8.0,7.0,3.0,0.059837592526712835,0.006833685743459929,4.2841656979029944e-7
270.0,7.0,7.0,3.0,0.05150291311757038,0.0016952352672588303,3.438161425052816e-7
271.0,8.0,7.0,3.0,0.05813105224699888,0.00373677721555262,2.8254012804988466e-7
272.0,8.0,7.0,3.0,0.048358548942742496,0.0035672526904611157,9.536371627172923e-7
273.0,6.0,7.0,2.0,0.0485768798434254,0.004277428602202626,4.330949719957804e-7
274.0,9.0,7.0,2.0,0.019838812149661766,0.002910641493144155,1.1145777565954973e-6
275.0,7.0,7.0,2.0,0.011107798088624943,0.002984131443557127,6.97384424510082e-7
276.0,8.0,7.0,3.0,0.018353736227396666,0.004974449282606225,6.447108897888205e-7
277.0,8.0,7.0,2.0,0.014204866326231524,0.0034026506561020396,9.483720117731758e-7
278.0,8.0,7.0,3.0,0.05012345770005955,0.004101108860067458,9.840559527247808e-7
279.0,8.0,7.0,2.0,0.03211705793308006,0.002108202367313155,6.080292269674091e-7
280.0,7.0,7.0,2.0,0.036980105408888075,0.0038790105622097163,4.0511072916190633e-7
281.0,8.0,7.0,3.0,0.04750334481476548,0.0024082689521849796,2.18904736151943e-7
282.0,9.0,7.0,2.0,0.013367076653263421,0.0029322071095902592,9.639374109248697e-7
283.0,8.0,7.0,3.0,0.020057706324198676,0.003899917992309567,1.1496762789800738e-6
284.0,6.0,7.0,3.0,0.05041913696842859,0.002635317372897575,2.2060322367445705e-7
285.0,6.0,7.0,3.0,0.05235546332036989,0.007537800801645523,1.930255941022421e-7
286.0,8.0,7.0,3.0,0.04631614744173995,0.010837764548559017,3.313943893659504e-7
287.0,8.0,7.0,2.0,0.029973913984426837,0.0033919244919515044,1.448324881448386e-6
288.0,7.0,7.0,3.0,0.03226830410770598,0.004184773456028694,4.863015131430863e-7
289.0,8.0,7.0,3.0,0.03246700862686702,0.0029190022291953072,6.823879420482412e-7
290.0,9.0,7.0,2.0,0.013355649476622933,0.00304728601881152,9.246658850215669e-7
291.0,7.0,7.0,3.0,0.03770769774307747,0.0018532371955660091,3.1310429768158146e-7
292.0,8.0,7.0,2.0,0.014421830407208791,0.005817995297071066,8.959680434164446e-7
293.0,8.0,7.0,2.0,0.03313613016008743,0.003864999870874204,1.1136910845876773e-6
294.0,7.0,7.0,3.0,0.035111054440859935,0.007063242075244645,2.1065282116921337e-7
295.0,9.0,7.0,2.0,0.010915885173307327,0.0027421909207698283,7.164749492783486e-7
296.0,8.0,7.0,2.0,0.014867007045432867,0.0035116618429496013,9.990636139540856e-7
297.0,7.0,7.0,3.0,0.045305984426922796,0.0017288369165672328,3.702127317727568e-7
298.0,8.0,7.0,3.0,0.05320269755783025,0.0021219165725447843,4.0375245657194064e-7
299.0,8.0,7.0,3.0,0.05036850494436029,0.001857164746003391,3.992241335650234e-7
300.0,9.0,7.0,2.0,0.013914776987782984,0.0024734959170887778,7.745524608231202e-7
301.0,7.0,7.0,3.0,0.05448153411599099,0.0018641909369113657,3.9434809414746775e-7
