run_id,iter_pi,iter_p,iter_p_with_pi,R,E,sanity_check
272.0,7.0,6.0,2.0,0.02772469831169677,0.0022762416092954357,1.2585299247084333e-7
273.0,5.0,6.0,2.0,0.029348210717360823,0.0023303569208361317,6.866309121183501e-8
274.0,8.0,6.0,2.0,0.026041174610181184,0.001805672935802077,1.4457306236136638e-7
275.0,6.0,6.0,2.0,0.009979996901861021,0.0017470145182958653,9.806527327316862e-8
276.0,6.0,6.0,2.0,0.017761847960409582,0.002801151284788625,9.341910807100696e-8
277.0,7.0,6.0,2.0,0.013689316019114717,0.0021031615927434733,1.2469938116507428e-7
278.0,7.0,6.0,2.0,0.028946317429966673,0.0028367576369295487,1.3218564116851523e-7
279.0,6.0,6.0,2.0,0.028086826633956896,0.001166091274402195,9.104503082785265e-8
280.0,6.0,6.0,2.0,0.030137714352380884,0.0018701541984031387,6.636296128724356e-8
281.0,6.0,6.0,2.0,0.03317766498576158,0.002450343782121289,5.36796419442221e-8
282.0,7.0,6.0,2.0,0.014642739732925403,0.0018242195051715701,1.3015940780368094e-7
283.0,7.0,6.0,2.0,0.017175298275416306,0.0026905158332101047,1.4225204025645948e-7
284.0,5.0,6.0,2.0,0.03582404570905173,0.0022051553422084234,5.59737956305726e-8
285.0,5.0,6.0,2.0,0.028195171684046505,0.0031689564104562854,4.1543617212614744e-8
286.0,6.0,6.0,2.0,0.034778681788919075,0.0049612977094201345,6.731177926911687e-8
287.0,7.0,6.0,2.0,0.04579261803962709,0.0023187731665598775,1.6480324011118154e-7
288.0,6.0,6.0,2.0,0.027716474269335656,0.0023103071177535198,8.160120170823887e-8
289.0,6.0,6.0,2.0,0.025111622275211243,0.0016643026057381629,1.0253532122172573e-7
290.0,7.0,6.0,2.0,0.01263683140820504,0.001865554977946824,1.2680603445423197e-7
291.0,6.0,6.0,2.0,0.024144429744763496,0.0015853280605727493,9.867491203790388e-8
292.0,7.0,6.0,2.0,0.011122380110597074,0.0020200513460974672,1.1689102168036292e-7
293.0,6.0,6.0,2.0,0.020857302073436834,0.0026888656210066805,1.3712219166386957e-7
294.0,6.0,6.0,2.0,0.025464035274499697,0.0029116813912134624,9.035239575041713e-8
295.0,7.0,6.0,2.0,0.009762150802080427,0.0014571244514877373,1.0449841691073746e-7
296.0,7.0,6.0,2.0,0.01452795227068604,0.002269384492904613,1.2938654279820473e-7
297.0,6.0,6.0,2.0,0.027887658309840635,0.0017592813813682704,1.1698963809237491e-7
298.0,7.0,6.0,2.0,0.02892132351159593,0.0029480933463169314,8.63304796836064e-8
299.0,7.0,6.0,3.0,0.034916004152475866,0.0024509726954903845,6.738509938024953e-8
300.0,7.0,6.0,2.0,0.011810670044403171,0.001373126930526553,1.1120718821115948e-7
301.0,6.0,6.0,3.0,0.03483613858043322,0.0016602888360343893,6.53878065231107e-8
